id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
7b519a62-880a-4955-a0ef-acd1384a12b6,Lívia Pacheco,2001-02-27,218.386.571-02,84794-239,Dias,SP,Brasil,M,+55 61 4015-3578,21838657102@exemplo.com.br,2025-02-22
8d301d13-34ca-4b65-9386-12a2e0d9cdfd,Sra. Ana Beatriz Sales,1953-12-03,305.992.582-75,13467451,Pacheco de Goiás,TO,Brasil,M,(084) 2717-4660,30599258275@exemplo.com.br,2025-02-04
286eaca2-d695-479a-a221-3dc0c3cf3d49,Davi Luiz Sá,2003-01-05,635.666.668-92,40702468,Azevedo do Norte,RO,Brasil,F,+55 11 6300-7482,63566666892@exemplo.com.br,2024-02-24
90982ea3-5028-447c-86b5-6544dcdb02d7,Ana Vitória Rios,1995-10-04,446.372.518-56,65475981,Nunes do Galho,ES,Brasil,M,+55 31 6973-6448,44637251856@exemplo.com.br,2023-08-24
c1ebbcdc-3a80-4ec9-85dd-0cc56da0f503,Brenda Jesus,1961-09-12,209.612.739-33,75561546,da Costa Paulista,SE,Brasil,M,0800 831 3718,20961273933@exemplo.com.br,2023-11-15
e03ee894-6882-4164-8398-c88172feb20f,Raul Cavalcanti,2001-06-15,159.986.690-56,45871657,Rios,PB,Brasil,M,+55 (021) 1666 5806,15998669056@exemplo.com.br,2024-10-13
d6b469d9-5ef6-49f1-ad88-a93dc8d96128,Caroline Garcia,1934-10-20,784.958.623-63,30828-654,da Costa,RO,Brasil,F,+55 41 5749-3243,78495862363@exemplo.com.br,2024-12-26
b15e770c-d02f-42c4-bf97-5fd295968b3b,Alana da Luz,1999-12-03,287.778.033-45,52813684,Freitas,MG,Brasil,M,+55 61 9977-6366,28777803345@exemplo.com.br,2025-01-15
8845517b-3573-4e0a-b237-1a2db9ba4422,Luiz Felipe Garcia,1935-12-30,686.226.763-38,51466258,Albuquerque Grande,SP,Brasil,F,+55 41 6522-2299,68622676338@exemplo.com.br,2024-08-11
6c40589b-798c-4d36-b1a7-2d77478ce681,Pietro Caldeira,1944-05-28,641.379.360-91,05250-496,Silveira de Goiás,SP,Brasil,F,81 3233 0833,64137936091@exemplo.com.br,2024-04-19
9c7ec345-a1c0-4726-b38b-c6bb2e48faa7,Davi Miguel Jesus,1963-09-23,217.252.581-51,73079446,Cassiano,AL,Brasil,M,+55 51 1328 9098,21725258151@exemplo.com.br,2025-05-09
857754b4-cbc8-4695-a08e-2e35e5d62c2b,Dr. Gustavo Cassiano,2006-10-21,391.507.507-12,69920616,Abreu de da Rosa,RS,Brasil,M,+55 11 4834-9973,39150750712@exemplo.com.br,2024-07-31
1451a8d7-ec6b-4b82-9905-f4c6ef583f08,Breno Pastor,2005-04-30,879.361.866-16,42297631,Monteiro de Castro,RR,Brasil,F,31 5584-1606,87936186616@exemplo.com.br,2024-07-16
4d32c52d-a50e-4ad6-937f-b5dbe4fb8f5e,Murilo Cardoso,1987-05-06,651.276.931-26,01101-980,Moraes de Teixeira,RO,Brasil,F,(011) 8373 6650,65127693126@exemplo.com.br,2024-08-23
e77206ba-33a4-419f-aed7-5271c7b8eb0c,Sofia Aragão,1974-12-10,152.246.171-67,60444-022,Andrade das Flores,TO,Brasil,F,0900-111-1278,15224617167@exemplo.com.br,2023-07-23
1f1b5888-b77c-4dba-a44a-1d67d6897dea,Melina Santos,1990-12-18,260.367.301-60,41393-355,da Cruz,PR,Brasil,F,0800-346-6941,26036730160@exemplo.com.br,2024-08-22
ac102a3c-6e99-45fb-909d-0c8f9e75b48e,Isadora Santos,2001-12-17,764.463.807-81,14599-392,Costela,PE,Brasil,F,+55 41 7920 5944,76446380781@exemplo.com.br,2024-10-05
8a74265a-f4f5-4b82-a5a3-b2760d975ae8,Srta. Mariana das Neves,1957-07-31,922.944.737-48,59653-443,Leão dos Dourados,ES,Brasil,M,61 8620 3592,92294473748@exemplo.com.br,2024-12-15
262e49b3-de7d-40cd-8078-23633463efe5,Davi Luiz Gomes,1973-11-09,428.236.540-31,84732146,Barbosa,AC,Brasil,M,71 5743 1263,42823654031@exemplo.com.br,2023-10-11
ac11d4c5-9730-42ff-ba9d-701133b66e70,Marcela Ribeiro,1967-09-06,810.111.302-27,13796-631,Moura,PI,Brasil,M,(051) 3806 4964,81011130227@exemplo.com.br,2024-12-02
584a6a40-e5fb-49b7-8495-df0ede89b7f6,Raul Montenegro,1992-01-29,926.580.196-88,79979291,Camargo,MG,Brasil,M,0500 969 2627,92658019688@exemplo.com.br,2023-08-22
8650aa68-7a2a-4060-a19c-89680705fdf6,Ana Lívia Câmara,1973-04-08,662.373.232-65,37839-074,Pacheco de da Conceição,PR,Brasil,F,(061) 2049 1793,66237323265@exemplo.com.br,2025-03-06
935163e9-ccae-4f57-b879-4e88050b2d52,Sr. Caleb da Rocha,1972-01-30,597.563.967-54,80776-602,da Paz Grande,RN,Brasil,M,41 2764-0844,59756396754@exemplo.com.br,2024-10-08
f60fe549-7bdd-4d0e-b790-9a95ea4ea7a0,Lunna da Cruz,1973-10-03,183.148.451-46,32965-982,Ferreira da Mata,DF,Brasil,M,11 4159-9829,18314845146@exemplo.com.br,2023-12-06
1dfb4b7f-719d-434d-96ac-5e7444948452,Antonella Gonçalves,1949-05-26,468.747.524-24,74864-080,Pimenta da Serra,MG,Brasil,M,41 1491-5508,46874752424@exemplo.com.br,2023-12-27
50b1c2ef-4499-40a6-8bf3-e0e8e5382049,Rael Moraes,1995-01-06,776.911.685-44,00139-069,Vargas,MS,Brasil,M,(071) 2132 2965,77691168544@exemplo.com.br,2025-05-26
bd42a137-76d3-4120-ad6c-1ec882188a6b,Matheus Ferreira,1963-01-30,393.676.482-44,77773449,Novaes,GO,Brasil,M,+55 (021) 4396 5678,39367648244@exemplo.com.br,2023-07-30
0f617dda-842a-4db1-8f4c-248db17e450c,Ravy Moraes,1991-07-23,871.793.311-09,90724-306,Barbosa de Azevedo,DF,Brasil,M,(051) 5574-1683,87179331109@exemplo.com.br,2024-09-20
eb7c0927-ef22-4294-ae68-b59d61caf667,Olivia Leão,1966-04-10,577.532.327-34,68493-882,Albuquerque,MS,Brasil,M,+55 51 2028 6173,57753232734@exemplo.com.br,2023-12-07
14028468-70a4-4354-bc47-7e149079d3bb,João Pinto,1999-03-21,246.457.602-46,47968-966,da Cunha,ES,Brasil,M,+55 81 4956-2724,24645760246@exemplo.com.br,2023-12-20
0f925f75-b53e-4a74-99d4-4584eaf16111,Arthur Miguel Pires,1979-01-24,005.120.768-06,15195689,Porto do Norte,GO,Brasil,M,+55 (084) 2093-9830,00512076806@exemplo.com.br,2024-10-18
0c40f30f-fca5-4076-83de-a174aa0aaf51,Eloah Barros,2004-05-13,221.999.187-61,85436902,Marques de Fonseca,SC,Brasil,F,+55 21 8412-2727,22199918761@exemplo.com.br,2025-06-05
c892821a-1ff4-4fdf-9421-cc1f8bd0e63b,Dr. Joaquim Siqueira,1974-12-09,008.385.087-19,13579232,Siqueira das Pedras,RS,Brasil,M,+55 (031) 2085 4678,00838508719@exemplo.com.br,2024-10-22
686a31ef-9e1d-494e-a805-f8622b325fc8,Bento Cardoso,1935-11-04,579.225.626-71,38736780,Ferreira,PR,Brasil,M,+55 (051) 2744-3221,57922562671@exemplo.com.br,2025-04-29
4b2aaa24-bb5a-4ea6-aa62-b693bd8886e4,Dra. Cecília Machado,1980-09-28,019.666.075-01,34842125,Sá de Freitas,PE,Brasil,F,+55 84 1273 5408,01966607501@exemplo.com.br,2024-08-12
63a317b0-d09d-4d27-a1ce-b18f515c534c,Lorena Pimenta,1949-10-06,155.397.206-48,05631507,Cavalcante de Santos,AC,Brasil,F,+55 41 6201 2611,15539720648@exemplo.com.br,2025-06-02
34b9197d-4811-4139-926c-efb0d6493c39,Dr. João Pedro Ribeiro,1961-03-17,610.138.775-60,26722303,da Conceição,MT,Brasil,M,(071) 0046 2153,61013877560@exemplo.com.br,2024-05-31
74b9b447-d47a-4fa5-81d3-11703157dd11,Isabel Vargas,2003-11-16,170.335.967-91,58748436,Dias Grande,SC,Brasil,M,+55 (061) 4951 3432,17033596791@exemplo.com.br,2024-05-18
70636f6b-053a-46cc-8768-8cc8c3d3a1ec,Sophie Silva,1935-12-24,463.872.406-77,14301-174,Machado de Dias,AM,Brasil,F,51 3551 4022,46387240677@exemplo.com.br,2023-10-01
5498496c-2bf2-489d-aafb-2a43662349fe,Sra. Alana Mendonça,2004-12-07,875.979.610-88,13387353,Teixeira de Rocha,RS,Brasil,M,+55 61 1655-9680,87597961088@exemplo.com.br,2025-03-14
85facf3c-ebc9-4348-922b-bdfe0fa53183,Noah Borges,1936-01-14,422.913.845-66,27359-303,Costela,AP,Brasil,F,0800 481 1561,42291384566@exemplo.com.br,2025-05-15
825f82fd-9ac6-4c28-82f4-8f9827a10386,Vinícius Gonçalves,1938-04-25,933.802.340-07,07110-039,da Mata da Mata,AC,Brasil,F,+55 (071) 3516 9438,93380234007@exemplo.com.br,2024-11-15
3cd7db29-f410-4afd-8aab-e0577a6354eb,Sarah Freitas,1980-05-15,244.061.774-41,11438245,Peixoto de Abreu,PI,Brasil,M,+55 (021) 6926-8642,24406177441@exemplo.com.br,2024-08-27
d810ca3c-2e43-4a13-8063-92751f54724d,Aylla Sousa,1972-10-08,122.832.596-15,38182349,Cassiano,PE,Brasil,M,21 4486-9176,12283259615@exemplo.com.br,2024-01-20
6d1d8cc6-86c5-4ce3-9be8-f659af11860b,Isabela Moreira,1954-09-17,705.481.615-14,19416112,Vargas de Vieira,AM,Brasil,M,+55 81 0662-0495,70548161514@exemplo.com.br,2024-04-19
47c6f798-c0d8-4df6-8b2a-6dabc627e905,Sr. Joaquim Pereira,1996-04-27,153.041.349-39,63095-711,Mendes Alegre,GO,Brasil,F,41 2050 0507,15304134939@exemplo.com.br,2024-06-21
8806290d-6e25-48a6-8f47-599867f078a2,Isabella Guerra,1998-10-26,048.728.819-63,86241-596,Sampaio,PE,Brasil,F,(061) 5684 7841,04872881963@exemplo.com.br,2024-08-16
020a88a5-3900-4cb5-b4cb-31a10799ff7c,Augusto Moraes,1979-10-18,532.702.725-19,32847862,Ferreira dos Dourados,SP,Brasil,F,21 9486 9085,53270272519@exemplo.com.br,2024-03-26
a9202024-6d7a-4fed-8892-5ccd7bf28e7e,Vitor Pimenta,1991-01-31,906.966.492-55,25583105,da Paz,BA,Brasil,F,41 0051 8050,90696649255@exemplo.com.br,2024-05-25
14dbcf3b-8a9d-4b9d-a470-8f0b53a8492f,Julia Pastor,1992-10-19,551.762.058-36,66508-070,da Paz da Mata,TO,Brasil,F,(041) 1696 5198,55176205836@exemplo.com.br,2023-12-04
35715538-a3a8-43e4-ba84-c1f679759435,Marina Vieira,1946-08-26,237.903.916-11,98888-454,Azevedo,DF,Brasil,M,+55 71 3276-5988,23790391611@exemplo.com.br,2025-05-12
aba60436-da7c-4780-8026-de7ad95cc72d,Maysa Mendonça,1992-08-02,620.014.963-36,29852665,da Rocha da Mata,PB,Brasil,M,81 0066 3600,62001496336@exemplo.com.br,2023-11-26
61013192-98f2-407f-8908-362d1f64f92e,Larissa Viana,1984-05-13,906.766.605-18,70403401,Lopes,MS,Brasil,M,+55 84 8516-4751,90676660518@exemplo.com.br,2024-03-15
5fd6aef2-59ba-4eb1-ae4b-87d4f9e9381f,Levi Marques,1959-09-12,450.929.896-00,40062089,Correia,SC,Brasil,F,21 5602 6600,45092989600@exemplo.com.br,2023-10-16
7be74b79-ed07-4eca-9f5c-8d95570667d7,Sr. Arthur Miguel Rodrigues,1983-09-16,694.880.925-25,04360-762,Silveira,MA,Brasil,F,+55 (071) 8192 7009,69488092525@exemplo.com.br,2024-09-01
9067c6fc-56f0-443d-a5da-1685669cea4c,Dra. Maitê Andrade,1958-03-07,892.427.663-66,79041-468,Barros do Sul,ES,Brasil,M,0300-591-5611,89242766366@exemplo.com.br,2025-02-11
a024429d-f533-45b2-bea6-e81fd574120b,Davi Luiz Rodrigues,1999-02-23,532.034.508-68,47610-772,Vargas,MS,Brasil,M,+55 (081) 9424-2792,53203450868@exemplo.com.br,2023-12-29
951d61a1-697b-4ddc-b81f-0a889b9ea9d2,João Guilherme Rezende,1945-07-06,680.369.578-19,86333-009,Albuquerque de Rezende,PA,Brasil,M,+55 (041) 0547-3988,68036957819@exemplo.com.br,2024-12-16
2eca4c98-fb1d-4356-aa5e-24716368310c,Bárbara Correia,1973-09-26,550.597.334-51,06028-160,Pastor,TO,Brasil,M,+55 (071) 2205-4064,55059733451@exemplo.com.br,2024-07-14
318c1843-4a12-4554-b7c7-0cfc4321c266,Davi Lucas Casa Grande,2000-03-13,228.637.345-51,77750848,Silva da Praia,PA,Brasil,F,+55 21 0213 4144,22863734551@exemplo.com.br,2023-08-01
bb2b3fed-f327-453b-a21e-9d72dd27a54d,Heloísa Montenegro,1980-05-20,283.710.093-43,26989708,Vargas,RO,Brasil,M,51 7998 7608,28371009343@exemplo.com.br,2025-01-19
d334bd72-4a20-4902-8412-eb1ad3d503f9,Emanuelly Guerra,1983-06-02,408.051.536-22,58958-501,Vieira do Sul,AP,Brasil,F,+55 21 8955-3036,40805153622@exemplo.com.br,2024-03-21
b36b72bb-221a-4b8e-a17d-c76c996c18bd,Danilo Cunha,1958-05-04,977.142.363-73,90657583,Caldeira da Praia,MA,Brasil,M,(031) 4961-9329,97714236373@exemplo.com.br,2023-08-07
c83a5a4d-7714-4990-b9dc-ad8ececab0fc,Jade Freitas,2000-10-08,234.632.943-30,71826-956,da Mota,PI,Brasil,F,(031) 1844 9215,23463294330@exemplo.com.br,2024-02-26
d7d26abc-255b-4610-9cc8-c5b93392eb1c,Mirella Garcia,1994-03-30,291.552.344-72,65733226,Caldeira,MT,Brasil,F,(011) 0514 9541,29155234472@exemplo.com.br,2024-10-31
01bb316a-df13-4585-a6e3-e089ccce54a8,Diego Marques,1975-10-05,358.253.304-56,56642-867,Rezende de Minas,PB,Brasil,M,+55 (061) 3660 7212,35825330456@exemplo.com.br,2024-09-21
ff1f90ca-c1a6-44aa-a15c-440fb003c4d4,Joaquim Camargo,1990-05-03,670.869.152-55,97996-821,da Conceição,SE,Brasil,M,+55 (011) 3896 0514,67086915255@exemplo.com.br,2024-12-26
46fbedaa-8a9f-471e-9003-21aa01a68d1f,Ana Sophia Oliveira,2000-10-13,409.488.470-90,25158-524,Borges,PI,Brasil,F,+55 61 6646 4814,40948847090@exemplo.com.br,2024-02-25
4353dbfc-f4e9-44d3-87ef-1b7ba3dca028,Isabelly Aragão,1952-11-03,980.962.709-47,16203463,Moraes do Oeste,MG,Brasil,M,+55 61 2833 3154,98096270947@exemplo.com.br,2023-10-10
df6d6892-7021-42cd-a7f7-63e17fc244e5,Dr. Enzo da Conceição,1966-09-29,842.363.123-32,71621-399,Farias,TO,Brasil,M,(081) 0629-3894,84236312332@exemplo.com.br,2023-11-20
5312bb3f-1a9c-4fd4-a8ee-febb66efd32f,Brayan da Cruz,1954-10-19,288.824.428-66,97684-309,Carvalho,AP,Brasil,M,71 8579 5114,28882442866@exemplo.com.br,2024-09-16
8c78a7b5-c495-4271-be52-8fa7406c8d9d,Maria Clara Vasconcelos,1985-11-20,002.496.056-42,11781813,Costela de Minas,AM,Brasil,M,+55 11 0747-0197,00249605642@exemplo.com.br,2025-05-02
bd594745-f672-4ddf-8f08-a925a0280124,Danilo Lopes,1989-01-12,641.046.971-65,89399649,Viana do Campo,RS,Brasil,M,(021) 2421-9746,64104697165@exemplo.com.br,2023-07-24
2ed3046c-da59-418b-8ae2-6ae218a44209,Arthur Gabriel Pires,1954-04-19,021.712.573-18,17963-991,Marques,CE,Brasil,M,0900 726 0788,02171257318@exemplo.com.br,2025-02-23
513d982d-da46-4220-b9b1-1dde5c925b1e,Sarah Brito,1949-02-18,102.490.383-21,92889-796,Andrade de Minas,RJ,Brasil,F,+55 51 4081 0025,10249038321@exemplo.com.br,2023-11-24
886cca6f-d115-4505-9f44-c0dfec845014,Yago Alves,1986-12-31,874.772.617-73,30649500,Oliveira da Mata,GO,Brasil,F,71 4082 8367,87477261773@exemplo.com.br,2023-12-20
9da403ed-b8b4-456c-afb1-6b16558e1d50,Bianca Moraes,1974-08-30,063.176.080-65,11182004,Cavalcante de Goiás,DF,Brasil,F,+55 81 1982-4548,06317608065@exemplo.com.br,2023-07-08
a71ccd72-6d51-4e2b-83c8-e1e0c6131ca9,Sr. Gael Farias,1988-01-02,414.843.099-35,42707-447,Leão Verde,RN,Brasil,M,+55 (021) 6003 1133,41484309935@exemplo.com.br,2024-04-17
67ecabb7-7dfd-4cc1-91b0-5ab979682586,Gustavo Henrique Viana,1943-03-17,196.602.764-74,30288-282,Araújo da Praia,ES,Brasil,F,+55 (084) 0922 8568,19660276474@exemplo.com.br,2025-03-31
267e571c-ac5c-4fe8-84fa-97164577fc47,Luísa Nunes,1937-07-04,365.827.432-32,02399253,Casa Grande da Serra,TO,Brasil,M,(011) 7159-7255,36582743232@exemplo.com.br,2024-08-02
e3dd56b0-c34b-46a5-b946-668df8537429,Diego Melo,1981-11-25,677.381.625-34,22664-616,Siqueira dos Dourados,CE,Brasil,M,(061) 5545 3814,67738162534@exemplo.com.br,2024-01-14
d91e5254-e1c2-4d4c-922f-fd6e4fd54f56,Calebe Rocha,1967-06-14,484.910.146-13,43369843,da Cruz Verde,TO,Brasil,F,(041) 6316 7784,48491014613@exemplo.com.br,2023-12-23
6cb691f1-9acd-4396-ac7c-b032ee5c5860,José Miguel Ribeiro,1979-04-27,621.676.647-83,65382-968,Lima de Alves,ES,Brasil,M,+55 71 9652 4597,62167664783@exemplo.com.br,2024-11-30
5bdb2ee6-a99d-47a7-ac04-a5ed8d634846,Ágatha Andrade,1984-10-03,832.416.390-35,80018-756,Barros de Campos,TO,Brasil,F,+55 (084) 4408-1750,83241639035@exemplo.com.br,2023-12-21
7f3e3edd-500b-4bd0-bbf1-015d09813b4c,Olivia Ribeiro,1984-09-26,694.346.751-43,90216278,da Mata,TO,Brasil,F,11 4672-8392,69434675143@exemplo.com.br,2025-05-25
2fe37ede-7d17-4d43-84d5-887afd63d997,Luísa Fonseca,2004-05-18,288.013.263-06,70526747,Pacheco Grande,GO,Brasil,F,+55 (071) 0933-4490,28801326306@exemplo.com.br,2025-03-15
25efce58-1945-4184-aebe-c4c4470b6251,Luiz Otávio Lopes,1994-01-27,013.204.418-45,27180-387,da Conceição,RO,Brasil,F,+55 (041) 0171-7337,01320441845@exemplo.com.br,2025-04-18
7d0bd7d6-8254-4ec5-afcc-5d1a958bbe77,Beatriz da Mata,1981-07-01,051.561.370-81,47397670,Mendes,MA,Brasil,F,+55 51 2356 6824,05156137081@exemplo.com.br,2023-08-27
a2646dd8-878a-4af3-95ab-5e76a4bb91ce,Sara Rezende,1934-08-31,223.845.133-47,76790911,Fernandes de Costela,MT,Brasil,F,(031) 3555 0205,22384513347@exemplo.com.br,2023-09-24
51f8eeb2-dc09-475c-9880-2a70dc59f46d,Dra. Lívia Rodrigues,2002-06-24,528.729.155-49,58995-672,Vieira de Ferreira,PA,Brasil,M,0500 241 5426,52872915549@exemplo.com.br,2024-09-09
e144379f-dfbc-4ac4-ba8f-eeb3b4a292b5,Arthur Miguel Cassiano,1940-08-05,295.970.744-98,34455-806,Azevedo,SE,Brasil,M,+55 31 4937-5731,29597074498@exemplo.com.br,2024-07-20
edd5914e-65a9-49c3-a69b-61f52e2d4967,Rebeca Campos,1972-03-31,003.084.130-66,41251-922,Dias,SC,Brasil,F,51 9847 9260,00308413066@exemplo.com.br,2024-11-26
c5111032-cb7a-46f2-9075-5e6f2b34294a,Henry Barbosa,1935-10-19,578.194.290-48,89337117,Borges,TO,Brasil,M,+55 21 4706 2053,57819429048@exemplo.com.br,2024-02-06
b37151da-df7b-4f2b-9dad-6221c776d282,Luísa Novais,1963-10-22,554.591.942-35,99520938,da Rocha do Galho,RJ,Brasil,M,+55 (051) 0487 7286,55459194235@exemplo.com.br,2024-05-02
bf10dd16-dde8-4c10-9ddc-534e74cc28f9,Sr. Luiz Gustavo Brito,1971-09-21,160.884.414-22,78802118,Abreu do Galho,DF,Brasil,M,31 1535-8244,16088441422@exemplo.com.br,2024-03-13
a101ac9d-7171-484f-91d2-90c542b9c303,Calebe Sá,1944-12-03,375.970.152-45,34085-428,Pereira Paulista,RS,Brasil,F,84 4694 1473,37597015245@exemplo.com.br,2023-10-27
81d04e67-d93f-45d0-83ab-6b3849043231,Eduarda Cavalcanti,1948-01-18,785.980.438-22,90063-273,Carvalho dos Dourados,DF,Brasil,M,84 0209 2421,78598043822@exemplo.com.br,2023-12-22
c2102713-af0a-4c28-ab24-33a83e134c71,Brenda da Cruz,1982-05-27,209.348.465-12,73448530,Dias,PR,Brasil,M,+55 (081) 8128 2619,20934846512@exemplo.com.br,2024-01-23
41c639d1-9f9e-4a9e-9330-5ab4931b2a87,Ana Sophia Silva,1996-12-14,709.089.628-79,28762353,Moura do Norte,RO,Brasil,F,+55 (061) 8162 9237,70908962879@exemplo.com.br,2023-07-06
e9d9ad1c-2447-480e-a951-79adff6a7bde,Caio Moraes,1959-05-01,960.459.731-21,49215620,Borges,AC,Brasil,M,+55 (011) 7433 5757,96045973121@exemplo.com.br,2024-04-21
a8a0852b-decf-4132-9c0d-46365d1a5dc7,Maria Sophia da Cunha,1958-11-15,170.471.956-32,34584-325,Silva Verde,AC,Brasil,M,(051) 2375-7084,17047195632@exemplo.com.br,2024-09-28
cba246b9-d68d-4d5a-9a5b-acf9a3e5f216,Miguel Rocha,1957-06-20,410.510.227-07,87547-109,Jesus das Pedras,PR,Brasil,M,+55 (051) 3215 2601,41051022707@exemplo.com.br,2024-01-05
1058beab-f623-45c5-b282-460b33b90a0d,Natália Almeida,1944-08-31,988.168.099-47,05472-366,Caldeira de da Luz,TO,Brasil,M,+55 41 5984 4632,98816809947@exemplo.com.br,2024-10-12
c09611e1-d754-43ac-95b6-1038b23f4495,Sra. Maria Júlia da Rocha,1988-06-14,809.216.797-26,21289723,Teixeira do Campo,TO,Brasil,M,0900 577 0274,80921679726@exemplo.com.br,2024-09-06
d8af9476-2ccf-40f9-b16c-fa9ef1bd7454,Bernardo Lopes,2005-03-18,878.629.341-23,19510529,Teixeira de Porto,BA,Brasil,M,+55 41 8621-2119,87862934123@exemplo.com.br,2024-07-29
af65e96d-a827-4182-9d77-067b5910d773,Léo Câmara,2002-02-27,929.249.635-68,49364-733,Cirino,TO,Brasil,M,0800-660-5662,92924963568@exemplo.com.br,2023-11-01
857acf0b-dd00-4b36-a705-d1c45e575974,Heloisa Azevedo,1986-09-07,659.325.990-90,83106-237,Cunha,ES,Brasil,F,(031) 3251 4898,65932599090@exemplo.com.br,2023-11-16
88bebc45-e064-4d67-b039-1a87e664e9f1,Benjamim Borges,1954-03-24,702.847.668-98,76870999,Porto,PB,Brasil,M,(071) 9746 9142,70284766898@exemplo.com.br,2024-11-05
d8d337d1-8bf6-4742-8220-76cf3f595493,Juliana Cunha,1964-07-30,858.841.652-27,14869-767,Jesus,PR,Brasil,M,+55 (041) 8553 6917,85884165227@exemplo.com.br,2024-06-08
fcd2c4b7-51ed-469f-85f3-4c10089d7271,Srta. Melina da Mata,1995-11-20,096.177.254-16,30595-149,Sousa,ES,Brasil,M,+55 (021) 7949-8157,09617725416@exemplo.com.br,2024-02-23
22a9e1ea-45dc-4af5-bb7a-43502207e33b,Rael Guerra,1990-11-05,372.997.516-67,88183-044,Sá de Aparecida,PI,Brasil,M,51 1854 5668,37299751667@exemplo.com.br,2024-12-26
3df6f737-eb33-4b3e-b571-60b23c6e7cfe,Emanuelly Câmara,2005-05-30,020.517.656-08,76631-731,da Cruz,RR,Brasil,F,(051) 6266-9148,02051765608@exemplo.com.br,2025-05-18
6b71b58a-96fd-4e47-adc7-2eb86bf145ed,Arthur Gabriel Cavalcanti,1975-06-20,301.294.008-41,85165-810,Montenegro da Mata,RO,Brasil,F,71 8937-7251,30129400841@exemplo.com.br,2024-04-09
08123e3e-2e47-4ce9-96e1-94778de1bb92,João Pedro Silva,1948-03-09,392.774.872-17,96529238,Cunha,RR,Brasil,F,(041) 9438 8905,39277487217@exemplo.com.br,2025-03-17
b92c4813-0bde-4623-bbd2-87d69e0a9304,Raquel Nogueira,2005-09-02,969.174.301-98,86255356,Carvalho,SP,Brasil,M,+55 (051) 9236 3419,96917430198@exemplo.com.br,2025-02-28
488fa72a-3e81-404b-9f5a-41309ebe590d,Mathias Aparecida,1973-02-19,452.954.620-02,46087418,Barbosa,CE,Brasil,F,+55 61 8049 6071,45295462002@exemplo.com.br,2025-03-11
5c645424-d36c-4ed8-b05d-2bccc1a36ab4,Otto Gomes,1991-03-05,651.045.565-25,55094305,Almeida,RS,Brasil,M,+55 (061) 6526-1262,65104556525@exemplo.com.br,2024-07-14
571c08d1-4111-47dd-813d-7f555b81413d,Anthony Cavalcante,1996-09-30,786.898.355-15,54980-889,Rezende,TO,Brasil,F,(011) 4035-0065,78689835515@exemplo.com.br,2023-11-08
51857c90-54e9-427c-bbfd-87a400866cad,Luan Mendonça,1949-02-17,693.792.443-13,72024-450,Sousa do Sul,RO,Brasil,F,31 7836 9817,69379244313@exemplo.com.br,2025-05-02
7985abc6-362b-44f8-ac02-56d17ba31484,Stephany Gomes,1990-12-29,657.020.114-74,39033-082,Marques do Amparo,AC,Brasil,M,0300 462 8956,65702011474@exemplo.com.br,2023-11-18
2ee00457-dd9b-4777-a0a6-8173479fd0ac,Isaac Caldeira,1987-03-08,866.370.196-50,53063542,Porto,RO,Brasil,F,0800 660 0463,86637019650@exemplo.com.br,2024-04-15
7db105fb-8b1d-4bb8-a728-c084ed2d692b,Yan Silva,1966-08-22,968.650.803-06,29905116,Barbosa,SE,Brasil,F,(041) 2560-1481,96865080306@exemplo.com.br,2024-08-28
419012f8-8376-45c0-9eb4-788d96c7f008,Igor Vargas,1943-10-08,049.186.175-99,21483-378,Macedo de Goiás,AL,Brasil,F,0800 167 3292,04918617599@exemplo.com.br,2024-03-14
3f83d079-92cf-4341-95da-eeb1c9f8534d,Lucca Jesus,2005-01-25,334.349.763-72,48012-247,Santos,AM,Brasil,M,+55 (061) 8467-7339,33434976372@exemplo.com.br,2023-11-03
869c727d-6810-4646-b96e-141b3530a804,Cecília Fonseca,1949-02-01,883.507.757-16,93894928,da Luz,PA,Brasil,M,+55 (084) 2735-3568,88350775716@exemplo.com.br,2024-02-25
3843038b-b1e9-4a61-9398-b6ba8fa2984c,Vitor Brito,1964-12-05,002.831.430-16,38924344,das Neves do Galho,SC,Brasil,F,+55 51 4210 9697,00283143016@exemplo.com.br,2024-12-03
0d01493a-3e4a-4c39-955b-c4c601c697c4,Anthony Alves,1994-08-27,175.687.016-81,55482467,Martins Verde,BA,Brasil,M,0800-041-6127,17568701681@exemplo.com.br,2025-03-29
e54cf575-ed8b-42b7-8673-02cc454216d7,Sr. Isaac Siqueira,1965-11-14,107.140.510-81,53043493,Caldeira,CE,Brasil,M,+55 (051) 9285-0926,10714051081@exemplo.com.br,2025-02-23
5f7b2c6c-94b7-4ca3-94d2-6a2f997c3965,Maria Vitória Costela,2002-07-10,937.264.336-90,69744-308,Cardoso da Mata,PB,Brasil,M,(084) 2546-2934,93726433690@exemplo.com.br,2024-07-11
8c926472-e856-4808-8f58-200652dec7f4,Heloisa Pacheco,1940-09-04,888.854.636-07,81165-737,Siqueira do Amparo,AP,Brasil,F,+55 (041) 5120 0450,88885463607@exemplo.com.br,2024-06-18
917beccd-e9a8-4c8a-aea1-48bf96378cae,Lucas da Rosa,1977-06-04,820.115.325-85,72254758,Moreira de Nascimento,AC,Brasil,M,11 3302-5948,82011532585@exemplo.com.br,2023-09-23
